,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
543,7,7,7,7,7,6,6,7,7,6,6,7,7,6,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,4,5,11,10,6,6,8,9,7,4,4,7,8,8,5,5,7,7,7,7,7,6,6,7,7,7,5,6,8,5,5,8,7,6,5,4,5,9,8,5,6,9,7,4,6,8,5,7,5,6,6,6,7,7,6,6,6,7,6,6,6,7,7,7,6,6,6,6,6,8,6,6,7,7,7,6,5,7,6,6,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7
544,7,7,7,7,6,7,6,6,7,6,7,6,6,7,7,6,7,7,7,7,7,7,7,6,7,7,6,7,7,6,6,7,7,6,7,7,6,6,6,7,7,6,6,7,7,6,6,5,13,13,0,0,0,13,13,13,13,13,13,12,11,4,0,3,8,3,1,3,9,9,5,0,1,4,5,6,7,10,12,10,9,11,8,5,4,4,5,8,9,8,7,6,6,6,6,7,7,7,6,7,8,7,6,6,5,5,6,7,7,7,6,6,6,6,7,7,6,7,6,6,6,7,7,7,7,6,6,6,7,7,6,7,8,6,6,6,7,7,7
545,8,8,6,8,10,0,0,0,0,1,9,13,11,4,6,7,7,4,6,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,11,10,4,2,2,5,8,8,7,7,8,8,7,8,9,10,10,6,4,5,6,7,7,8,8,6,4,6,9,11,6,2,7,11,11,10,8,5,4,5,4,4,9,4,0,2,12,13,11,10,10,5,2,1,6,11,9,5,5,9,7,4,6,8,9,6,6,8,6,6,8,8,6,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6
546,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,5,3,6,8,10,11,2,0,7,11,8,5,5,6,5,11,13,13,4,11,11,0,0,0,0,5,11,11,4,8,11,8,6,3,8,13,7,0,7,13,4,0,3,2,8,12,3,3,9,3,3,7,6,8,12,13,10,1,1,9,9,6,9,11,5,2,7,10,6,3,5,4,6,10,6,7,9,8,4,3,4,6,9,8,6,5,7,7,5,5,7
547,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,7,7,6,7,6,6,6,7,7,7,6,6,6,7,7,7,7,6,6,7,7,7,7,7,5,4,8,10,8,6,4,6,8,6,6,8,6,7,7,5,6,6,6,7,8,5,6,7,6,6,6,7,7,6,6,7,6,6,6,7,7,7,7,7,6,7,6,6,7,6,7,6,6,7,6,7,6,6,7,6,7,6,6,7,7,7,6,6,7,7,6,6,7,6,6,8,5,6,7,6,7,6,7,5,6,7,7,7,6,6,7,7,6,6,7,8,6,6,7,7
548,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,6,9,13,6,0,0,6,13,13,10,7,8,7,10,6,1,1,6,10,8,4,5,6,9,11,11,2,0,0,1,13,13,13,10,6,4,4,5,9,10,8,3,4,9,9,6,5,6,8,7,6,6,6,7,8,7,7,6,6,6,6,7,7,7,6,6,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
549,7,7,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,6,7,8,7,6,6,5,6,11,12,10,0,0,4,13,13,11,6,8,7,9,7,7,7,2,5,6,4,7,7,7,8,9,11,11,12,2,0,0,0,2,9,12,13,12,11,9,8,9,10,8,5,5,3,5,5,7,6,8,6,7,7,7,6,5,7,7,7,6,7,7,7,7,6,7,6,8,6,8,6,7,5,6,8,7,6,5,9,7,5,7,7,7,6,7,6,7,7,6
550,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,6,6,6,6,6,7,7,7,7,6,7,7,7,7,6,7,6,6,7,6,7,7,6,6,6,8,9,7,5,6,5,5,6,5,6,7,7,7,7,6,6,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,7,7,7,6,6,7,7,6,7,7,6,7,5,6,7,6,7,7,6,6,6,6,6,7,6,6,7,7,6,7,7,6,5,7,7,6,7,7,7,7,6,7,6,7,7,6,6,6,6,7,5,7,8,6,6,8,8,5,5,8,8,7
551,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,6,7,6,7,6,7,7,7,6,6,7,7,7,7,7,7,7,8,7,5,7,8,8,8,5,5,8,7,6,7,7,7,6,7,6,7,6,7,6,7,6,7,10,7,4,4,5,5,4,6,8,8,6,5,6,7,7,7,6,6,6,6,7,6,6,7,6,6,6,7,5,5,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,6,5,6,7,6,6,6,7,7,7,7,6,6,7,6,6,7,6,7,7,7,6,7
552,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,7,6,6,7,6,6,6,7,7,6,7,6,6,7,7,6,6,6,6,5,3,5,9,11,13,11,2,0,0,9,13,13,13,7,2,1,2,3,3,4,5,6,7,7,7,7,7,7,7,9,10,0,1,13,13,9,6,5,5,6,6,6,7,7,6,7,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,7,7,7,8,7,7,6,6,6,6,6,7,7,6,6,7,8,7,6,6,5,6,6,6,7,7,6,5,7,8,7,6,6,6,7
553,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,7,7,6,6,6,6,6,6,6,7,7,6,6,7,7,6,5,5,8,9,12,13,0,0,13,2,1,13,13,13,6,0,0,1,2,3,4,7,8,8,7,7,8,7,7,8,6,6,6,8,9,0,1,13,13,9,7,7,6,5,6,4,5,6,6,8,6,6,7,7,7,7,7,6,6,6,6,7,8,6,6,6,6,7,6,7,6,6,6,6,7,7,7,6,6,7,7,6,6,7,6,6,9,9,4,3,6,8,8,6,7,6
554,7,7,7,6,6,7,6,6,6,6,6,7,7,6,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,7,7,6,7,5,4,6,10,12,13,10,0,0,0,4,10,10,10,8,4,4,7,8,7,6,6,6,9,9,3,6,8,7,7,8,6,4,7,7,7,6,6,6,6,8,5,4,8,8,7,8,7,6,6,6,6,6,7,7,7,6,7,7,6,6,6,5,6,10,12,4,1,4,8,9,6,5,6,6,6,7,7,8,6,6,7,7,7,6,6,6,7,7,5,6,6,7,6,6,6,6,8
555,6,6,6,6,6,7,8,8,8,7,7,6,6,7,6,6,6,6,7,7,7,7,7,6,6,7,6,6,7,7,7,7,7,7,7,6,6,6,6,7,7,6,5,7,10,11,12,12,0,0,2,6,8,9,10,10,8,6,6,4,4,5,7,8,8,6,6,7,5,5,6,7,7,7,6,5,6,7,9,5,4,8,8,7,6,6,6,7,6,4,6,7,7,6,6,6,7,7,7,7,7,6,6,7,6,6,7,7,6,6,6,6,10,13,12,2,1,0,0,1,6,5,9,13,13,13,13,12,9,6,5,4,2,3,2,1,2,4,6
556,6,7,7,6,6,7,7,7,6,6,7,7,6,7,7,7,5,6,7,6,6,7,7,5,6,7,7,6,7,7,7,7,7,6,7,7,6,6,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,6,7,7,6,7,6,7,7,7,5,6,9,6,7,6,6,6,4,13,11,0,5,9,7,6,7,10,3,5,9,5,9,5,6,7,5,8,8,6,5,5,4,10,9,1,4,9,8,6,4,7,7,6,6,7,8,7,4,6,7,8,9,6,4,6,7,7,5,6,7,7,6,5,8,8,4,4,6,8,8,7,5,5,7,7
557,7,7,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,7,6,7,6,7,7,6,7,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,5,6,6,7,7,5,6,8,7,6,6,7,7,7,6,11,13,7,0,1,1,4,11,12,10,9,6,4,5,7,7,6,6,7,5,5,8,9,6,7,7,7,5,7,7,6,6,8,6,7,6,7,7,7,7,7,5,5,7,6,6,7,6,6,7,6,5,5,8,9,7,6,4,4,7,8,7,6,6,7,7,7,6,6,8,6,6,8,5
558,7,7,7,7,7,6,7,6,7,7,7,7,7,7,6,6,7,7,6,6,7,6,5,7,8,7,6,6,7,8,7,6,7,8,8,5,5,9,8,5,6,7,7,6,6,7,8,8,6,4,5,8,8,6,8,9,7,6,6,7,6,7,7,5,6,7,8,7,6,6,7,6,4,7,8,5,5,7,7,5,6,7,6,6,6,6,4,7,8,5,6,7,6,6,8,6,6,7,7,8,8,4,6,9,7,6,7,7,7,7,6,7,6,7,6,7,6,6,6,7,7,7,6,6,6,6,7,8,9,6,4,4,6,7,7,7,6,4,5
559,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,10,7,3,5,7,6,7,8,9,11,3,2,8,7,8,10,7,4,5,7,6,6,5,7,8,7,5,5,7,6,7,6,7,7,7,6,6,7,6,6,7,8,7,6,5,7,6,7,6,6,6,6,7,5,7,7,5,5,9,8,4,6,8,5,6,7,6,7,6,3,2,6,12,12,8,8,5,3,6,6,4,7,11,11,5,0,1,2,6,12,13,10,6,5,5,7,9,8
560,6,7,6,6,7,7,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,7,6,6,7,7,6,6,7,7,7,6,6,7,8,6,5,7,8,6,4,7,7,7,8,10,12,10,3,1,2,4,6,9,9,8,7,6,6,8,8,8,6,5,6,9,6,1,5,10,9,6,5,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,6,7,6,6,6,7,6,7,7,6,6,6,7,7,6,7,7,6,5,6,8,6,6,7,8,6,6,6,7,6,6,6,7,6,7,6,6,6,8,8,5,5,8,9,7,6,6,6,6,7
561,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,7,7,7,6,6,6,7,8,8,6,5,5,7,8,7,7,8,7,6,5,3,3,12,13,4,0,0,2,4,11,13,13,10,8,9,7,7,8,7,5,5,5,5,7,3,1,4,7,9,11,10,8,7,8,7,6,7,6,5,6,6,6,6,6,7,7,6,5,7,8,7,5,6,8,8,7,6,6,6,6,7,7,7,6,6,7,7,7,6,6,6,7,7,7,7,7,7,6,6,6,7,7,7,8,7,5,2,2,5,5,4,5,10,12
562,7,6,7,7,6,7,7,6,6,7,7,7,6,6,7,7,6,6,7,7,7,6,7,7,7,6,7,6,6,7,7,7,7,7,6,7,6,5,6,7,8,9,10,8,3,2,7,7,6,6,7,7,7,7,7,6,5,7,8,8,7,6,5,6,6,6,7,8,6,6,7,6,6,7,7,6,7,7,6,5,6,7,8,7,7,6,6,6,6,7,7,6,7,7,6,6,7,8,7,6,6,7,5,3,4,7,8,8,8,7,6,6,7,7,6,7,8,8,6,6,6,5,6,7,8,7,6,6,7,8,11,7,2,3,7,9,8,6,6
563,7,6,6,7,7,6,5,6,7,7,7,8,8,7,6,7,4,5,5,5,7,7,7,7,7,6,7,6,6,7,6,5,5,8,7,6,6,6,6,6,7,8,7,6,6,7,9,10,7,4,2,2,4,7,10,10,9,8,7,6,7,7,6,6,6,6,7,6,5,5,6,7,7,6,6,7,8,6,6,7,7,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,7,7,7,7,7,6,6,6,6,7,7,6,7,6,7,6,6,6,6,7,7,7,6,7,6,6,7,9,7,0,0,1,11,13
564,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,6,6,7,7,7,7,6,7,6,6,7,6,6,6,7,7,7,7,7,7,6,6,6,7,7,7,7,7,6,5,5,6,7,7,7,7,7,6,5,7,6,6,6,6,6,6,6,6,6,6,7,5,6,6,6,6,6,6,5,7,7,6,7,6,7,6,7,7,5,6,7,7,6,7,7,6,6,6,6,7,7,7,6,6,7,6,7,7,6,7,7,7,7,7,7,8,7,6,6,7,7,7,7,7,7,7,7,7,7
565,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,6,7,6,6,7,7,7,6,5,6,5,6,7,6,6,7,6,7,7,5,6,4,7,6,6,7,6,7,7,7,7,7,6,6,7,7,7,6,7,6,7,6,6,7,7,7,6,7,8,7,6,6,8,6,4,7,9,5,5,7,11,5,3,8,4,8,4,6,5,6,7,5,8,6,6,7,6,6,6,7,6,8,6,8,6,7,8,5
566,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,5,6,6,5,6,6,7,7,5,7,7,7,5,8,5,6,7,5,8,6,7,7,6,7,7,6,6,7,6,8,5,7,6,6,7,6,7,6,8,6,7,6,7,7,7,6,5,7,6,6,5,6,7,8,7,6,6,7,6,6,6,6,6,7,6,7,6,6,6,7,7,6,6,7,7,6,6,6,7,6,7,7,7,6,6,7,7,7,7,7,7
567,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,8,6,6,6,5,7,7,6,6,6,6,8,9,6,5,8,10,5,5,6,8,7,5,7,7,7,7,7,6,6,7,7,6,6,7,5,7,7,7,6,5,5,5,4,5,5,6,6,6,5,6,6,6,7,6,7,7,7,7,5,7,7,6,6,6,6,7,6,7,7,7,7,7,7,6,6,6,6,8,7,6,6,6,7,7,6,7,7,5,6,8,7
568,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,7,6,7,6,7,6,6,6,6,6,6,6,6,7,9,6,3,3,4,6,11,11,10,8,5,3,4,6,7,7,6,6,6,7,7,6,6,6,6,8,12,13,4,0,0,0,1,6,10,10,9,11,13,12,10,9,9,7,6,4,5,7,8,6,5,6,8,6,6,6,7,6,6,7,6,7,7,6,5,6,6,7,7,6,6,6,7,7,7,6,6,6,6,6,6,6,7,7,6,7,7,5,7,6,7
569,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,6,7,6,8,5,8,6,6,7,6,6,7,6,6,6,6,6,6,6,6,8,6,5,7,6,7,7,5,8,6,6,8,6,7,6,7,7,6,6,6,6,6,6,7,7,6,6,6,7,6,7,6,7,6,6,6,7,7,7,6,6,6,7,6,6,6,7,7,7,6,6,6,7,7,6,7,7,7,7,6,7,6,7,7,6,7,7,6,6,7,6
570,7,6,7,6,7,6,7,7,6,6,7,7,6,6,7,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,9,7,4,4,5,5,7,9,9,6,7,7,7,5,7,9,5,4,8,8,4,6,9,8,6,6,7,7,7,6,7,6,7,7,5,6,8,7,6,7,7,7,5,7,7,6,6,7,6,6,8,7,5,6,7,8,5,6,7,6,7,6,7,6,6,6,7,7,6,6,6,6,6,7,6,7,6,6,7,6,6,7,6,7,6,6,6,6,7,6,6,7,7
571,7,7,7,7,7,7,7,7,7,6,6,10,3,10,3,10,8,2,12,2,7,7,7,6,4,7,7,7,5,6,7,7,6,6,8,6,7,6,8,5,6,7,5,7,5,7,7,5,7,6,7,6,7,6,7,6,6,7,6,7,6,6,6,7,7,4,10,3,10,4,9,5,7,7,5,8,5,8,6,7,5,7,6,6,7,7,6,7,7,4,7,6,6,6,8,6,6,7,7,7,7,6,6,7,7,7,6,6,6,7,6,6,6,7,6,7,6,4,10,3,10,3,11,2,8,8,3,10,4,8,7,5,7,6,7,5,9,5,8
572,6,7,5,9,5,8,4,9,5,7,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6,7,7,7,7,6,6,6,6,6,6,6,7,7,8,6,5,7,7,7,7,6,6,7,7,7,6,7,5,7,5,6,7,6,5,5,7,7,7,6,6,6,7,8,5,7,7,8,6,5,7,7,6,6,8,7,6,6,7,6,6,7,6,7,6,7,7,7,7,6,7,7,6,6,7,7,7,7,6,7,6,6,7,6,7,7,7,7,7
573,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,6,6,6,7,6,6,6,7,7,6,7,7,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,6,7,6,7,7,6,6,6,6,7,6,7,6,6,6,7,6,7,7,7,7,6,7,7,7,7,6,7,6,7,7,6,7,6,6,7,6,7,6,7,7,6,7,6,7,6,7,6,6,7,7,7,6,7,7,7,7,7
574,7,7,7,7,7,7,7,6,6,7,6,8,7,4,8,7,7,7,5,7,6,6,7,7,6,6,7,6,6,6,6,7,6,6,7,7,6,7,7,7,7,7,7,7,6,7,7,6,7,6,7,6,7,7,6,7,7,7,6,7,6,7,6,7,6,6,7,6,7,7,6,6,6,7,6,6,6,6,6,6,7,6,7,6,7,7,6,7,6,7,7,7,7,6,7,6,7,7,8,6,7,7,6,6,6,7,7,6,6,4,8,8,4,6,8,5,8,6,8,6,6,8,7,7,6,7,7,6,7,6,6,7,7,7,6,7,7,6,7
575,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,6,5,8,7,4,7,5,7,8,4,9,5,7,6,7,6,7,7,7,6,7,7,6,7,6,7,7,7,8,4,7,7,8,3,7,9,6,5,5,7,8,6,7,7,6,5,8,6,3,6,9,7,7,5,7,9,5,7,6,6,7,5,8,6,6,7,5,7,7,6,7,6,6,6,7,6,6,6,7,7,6,7,7,7,7,6,7,7,6,6,6,7,6,7,7,6,7,6,7,6,7,6,7,6,7,7,6,8,6,7,6,7,6,7,7,6,7,6,6,7,7,6,7,6
576,7,6,7,6,6,7,6,6,6,7,6,6,7,7,6,7,6,7,6,8,6,6,7,6,7,6,7,7,5,7,7,6,8,7,6,6,6,7,6,7,7,7,6,7,7,6,6,7,6,7,7,6,8,6,6,7,6,7,5,7,6,7,7,5,8,7,5,7,7,6,7,6,6,7,7,6,5,6,7,7,6,6,6,5,7,7,6,7,6,7,6,6,7,7,6,6,9,5,7,8,6,7,7,6,8,6,7,6,6,8,6,6,7,6,7,6,7,6,7,7,6,6,7,6,6,7,7,6,7,7,6,6,7,7,7,7,7,7,7
577,6,6,7,6,7,6,7,6,6,7,7,6,7,6,6,6,7,7,6,6,7,7,6,6,7,7,6,7,6,6,7,7,7,6,6,7,6,6,7,6,5,5,10,4,2,7,13,13,2,0,1,6,10,8,10,8,5,6,5,5,7,7,6,9,12,5,1,5,10,11,9,7,4,6,8,6,4,6,7,7,6,7,6,7,6,7,6,6,6,7,6,7,6,7,7,6,7,6,6,7,7,6,6,7,7,6,7,6,7,6,7,6,6,7,7,6,7,7,6,6,6,7,6,6,6,6,6,6,7,6,6,7,7,6,7,6,6,7,7
578,7,6,7,6,7,6,7,6,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,6,6,7,7,6,7,7,6,6,7,7,6,6,6,7,7,7,7,6,7,6,6,7,6,6,7,7,7,6,6,7,7,6,6,7,7,6,7,7,6,7,7,7,6,7,6,6,6,7,7,7,7,6,6,6,7,7,6,7,10,4,4,9,6,8,7,6,8,6,7,6,6,7,6,7,6,7,7,7,7,6,6,6,7,7,6,6,4,3,8,5,3,3,5,10,7,5,7,7,7,7,6,6,7,7,6,6,7,7,6,7,7,6,6,7,7
579,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,5,1,5,6,5,9,8,6,6,5,7,8,7,5,4,8,7,7,6,6,7,7,7,6,4,7,9,5,5,8,7,5,6,7,7,7,7,7,7,6,7,6,7,7,7,7,6,7,7,7,7,6,7,7,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7
580,7,7,7,6,6,7,7,6,7,7,6,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,6,7,7,6,7,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,6,7,6,6,6,7,7,7,6,7,6,6,7,6,7,6,6,7,8,8,5,4,7,7,7,7,6,6,7,7,6,6,6,7,7,7,6,7,6,6,7,6,7,6,6,6,7,7,7,6,7,6,6,6,6,6,7,6,7,6,6,8,7,5,8,7,5,7,6,6,7,6,8,5,7,7,6,7,6,6,7,5,7,7
581,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,6,6,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,6,6,7,7,6,7,7,6,7,10,8,3,4,8,7,6,6,6,6,8,7,5,5,7,8,6,6,7,6,6,7,7,6,6,8,6,7,13,10,0,0,9,12,5,3,5,7,6,6,7,8,5,6,9,7,4,7,8,5,5,7,7,6,6,8,6,5,7,9,5,5,8,6,6,7,7,6,6,7,7,6,6,8,6,6,7,7,6,6,7,5,7,6,7,6,7,7,6,6,7
582,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,6,7,6,6,7,7,7,6,7,7,6,7,6,6,7,7,7,6,7,7,7,6,6,7,7,7,6,6,7,6,7,6,6,6,6,6,6,6,7,8,4,8,6,5,7,6,6,8,6,7,6,6,7,6,7,6,7,7,7,7,6,6,6,8,7,5,8,6,6,8,5,6,7,6,7,6,7,7,6,6,6,6,6,7,7,6,6,6,6,6,6,7,6,6,6,6,7,6,6,7,6,7,7,6,6,6,7,7,7,6,7,7,6,7,7,6
583,6,7,7,6,6,7,7,6,6,6,6,6,7,6,6,6,6,6,7,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,6,6,7,7,6,6,7,7,7,6,6,7,6,6,7,6,6,7,6,7,7,6,6,7,6,6,6,7,6,6,7,7,6,6,7,6,6,7,6,7,7,7,6,5,6,7,10,6,3,9,8,5,7,6,7,6,6,7,7,6,8,7,5,6,7,7,6,7,6,11,2,9,7,5,9,4,7,9,2,8,7,6,6,5,9,5,6,7,7,8,5,8,6,6
584,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,8,6,6,8,6,7,6,7,7,6,7,7,7,7,6,7,6,5,8,5,6,7,6,8,4,8,7,7,5,6,7,8,7,6,5,7,8,6,6,7,7,7,6,7,7,6,7,7,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,0,0,3,10,9,7,11,11,7,6,7,7,4,6,6
585,6,7,7,6,7,6,7,6,7,7,7,6,7,6,7,6,6,7,7,7,6,6,7,6,7,6,7,6,7,6,7,6,7,6,6,7,6,7,7,7,7,7,7,6,7,7,6,7,8,6,5,8,5,7,5,8,6,7,7,6,6,7,6,6,6,7,7,6,7,7,6,6,6,7,7,6,6,6,7,6,6,5,8,8,4,8,6,7,6,7,6,6,7,8,7,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,6,7,6,6,7,6,7,7,6,6,7,6,5,7,7,6,6,8,7,4,7,8,7,6,6,7,6,6,7
586,7,6,6,7,7,7,7,7,7,7,6,6,6,6,6,7,7,6,6,7,7,6,6,7,7,7,7,7,6,7,6,7,6,6,6,6,7,7,6,7,7,6,6,7,7,6,7,6,5,6,7,7,6,6,7,6,6,6,7,6,6,6,6,6,6,7,7,6,6,6,5,6,5,5,6,6,6,6,7,6,7,7,10,6,4,9,10,8,5,3,9,9,7,7,8,6,7,7,6,8,6,6,8,5,5,8,6,5,7,7,8,5,5,9,7,7,6,6,7,7,6,6,6,6,6,7,7,6,6,7,7,6,6,7,5,6,7,6,7
587,7,7,7,7,7,7,7,7,7,6,6,7,7,6,7,7,7,7,6,6,6,7,6,7,6,7,7,6,6,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,7,6,6,6,7,7,6,7,6,7,6,7,6,6,6,7,7,6,7,7,6,6,7,5,6,6,5,6,6,6,6,7,6,6,7,6,6,6,7,6,6,8,6,7,7,8,7,7,7,6,6,8,7,5,6,8,7,6,6,6,6,6,6,6,6,6,6,7,6,6,6,7,7,6,6,6,6,6,6,7,6,7,6,7,6,7,7,6,7,6,6
588,6,6,8,6,6,6,7,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,7,7,6,6,7,6,6,7,6,6,6,7,6,6,7,7,6,6,6,6,7,6,6,6,6,6,7,9,9,5,3,2,3,6,9,11,12,11,4,0,0,0,13,13,13,13,9,6,6,6,5,5,5,5,6,7,7,8,8,7,7,8,7,5,4,6,6,4,5,8,8,5,5,7,7,6
589,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,6,7,7,6,7,6,7,6,6,6,7,6,7,6,7,7,7,7,7,7,6,7,6,7,7,7,7,7,7,7,6,7,7,6,6,7,7,6,7,7,6,7,6,7,6,6,7,7,8,8,7,7,7,7,6,6,6,6,6,6,6,7,6,6,7,7,6,7,7,8,7,3,5,9,9,8,6,4,4,6,8,7,7,7,6,6,6,7,7,7,6,6,7,7,7,6,6,6,6,6,7,7,7,6,6,7,6,3,5,11,8,1,4,9,7,5,5,6,8,5,8
590,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,6,6,7,6,6,6,6,7,6,6,7,7,6,6,6,7,6,7,6,6,6,7,6,7,7,7,6,6,6,5,6,6,6,6,7,7,6,7,6,7,7,6,7,7,7,6,6,6,6,7,6,5,5,7,9,8,7,7,7,5,7,5,6,6,7,7,6,6,7,7,7,6,6,8,6,4,8,7,5,7,8,6,5,7,7,7,7,6,6,7,6
591,6,8,5,7,6,7,7,6,6,7,7,7,7,7,6,7,7,6,7,7,6,7,6,8,6,7,6,6,6,6,7,6,6,7,6,8,6,7,7,6,7,6,7,6,7,7,7,7,7,7,6,7,6,7,6,6,7,7,7,7,6,7,6,7,6,6,6,7,7,7,7,7,5,6,7,6,6,6,6,6,6,6,6,6,7,7,7,6,6,7,7,7,6,7,6,6,6,6,7,6,7,7,7,8,6,7,6,7,6,6,6,6,6,6,7,6,7,6,6,7,6,7,8,7,6,6,6,6,7,7,6,6,7,6,7,6,7,6,7
